landmark_0_x,landmark_1_x,landmark_2_x,landmark_3_x,landmark_4_x,landmark_5_x,landmark_6_x,landmark_7_x,landmark_8_x,landmark_9_x,landmark_10_x,landmark_11_x,landmark_12_x,landmark_13_x,landmark_14_x,landmark_15_x,landmark_16_x,landmark_17_x,landmark_18_x,landmark_19_x,landmark_20_x,landmark_0_y,landmark_1_y,landmark_2_y,landmark_3_y,landmark_4_y,landmark_5_y,landmark_6_y,landmark_7_y,landmark_8_y,landmark_9_y,landmark_10_y,landmark_11_y,landmark_12_y,landmark_13_y,landmark_14_y,landmark_15_y,landmark_16_y,landmark_17_y,landmark_18_y,landmark_19_y,landmark_20_y,label
0.23521748185157776,0.68513023853302,0.1920396238565445,0.5942426919937134,0.17540928721427917,0.48562660813331604,0.16338151693344116,0.40059006214141846,0.14426955580711365,0.34112679958343506,0.21149572730064392,0.42550915479660034,0.23458243906497955,0.2993297576904297,0.25021517276763916,0.23014511168003082,0.2645297050476074,0.17774391174316406,0.2487431913614273,0.43188542127609253,0.2768464684486389,0.39792853593826294,0.2701169550418854,0.4436096251010895,0.25869831442832947,0.47656768560409546,0.28486835956573486,0.464261531829834,0.30119648575782776,0.43968966603279114,0.295712411403656,0.4832429885864258,0.28371042013168335,0.5094878077507019,0.3205925524234772,0.5020918846130371,0.33251887559890747,0.42603740096092224,0.3398769795894623,0.4003424644470215,0.34094613790512085,0.3790217638015747,0
0.16841275990009308,0.640628457069397,0.23423297703266144,0.627345860004425,0.29267191886901855,0.5633120536804199,0.3291926980018616,0.50555020570755,0.3593287169933319,0.46964216232299805,0.2716595232486725,0.4686369299888611,0.2979883551597595,0.3897934556007385,0.3102155923843384,0.3264148235321045,0.31917908787727356,0.2733096182346344,0.23563046753406525,0.4500245749950409,0.25002503395080566,0.3852303624153137,0.23592106997966766,0.4582436680793762,0.22434473037719727,0.5239512920379639,0.19884885847568512,0.4421953558921814,0.20656254887580872,0.40206336975097656,0.20134371519088745,0.4826987087726593,0.19924497604370117,0.5409112572669983,0.1607343703508377,0.43726634979248047,0.1709493100643158,0.35248780250549316,0.17867060005664825,0.3048893213272095,0.18982845544815063,0.250754714012146,0
0.21531608700752258,0.6559704542160034,0.19349446892738342,0.5800645351409912,0.17512112855911255,0.46889716386795044,0.17297396063804626,0.37645602226257324,0.15182346105575562,0.3119660019874573,0.19551967084407806,0.4161593019962311,0.21975815296173096,0.2892351746559143,0.23621319234371185,0.20959272980690002,0.24822086095809937,0.15142136812210083,0.22152267396450043,0.4390377402305603,0.27990293502807617,0.3984144330024719,0.27326884865760803,0.46197542548179626,0.2566234767436981,0.48076024651527405,0.25254568457603455,0.47500118613243103,0.30923134088516235,0.44147706031799316,0.2982190251350403,0.4917289614677429,0.2764328718185425,0.5170485973358154,0.28722602128982544,0.5069618225097656,0.3215712606906891,0.4344099462032318,0.3451416492462158,0.40070968866348267,0.3648814260959625,0.3643772006034851,0
0.197599858045578,0.6258923411369324,0.2577161192893982,0.6066989302635193,0.3030449151992798,0.5277937650680542,0.3285123109817505,0.473391056060791,0.3523312211036682,0.43657106161117554,0.269695520401001,0.4278278052806854,0.29076191782951355,0.33930549025535583,0.3017784357070923,0.27729499340057373,0.3119982182979584,0.22491218149662018,0.24018537998199463,0.4210735559463501,0.27413833141326904,0.3736191987991333,0.26938945055007935,0.4495406746864319,0.2585570514202118,0.5117803812026978,0.2114475667476654,0.4169135093688965,0.2421724796295166,0.3971843123435974,0.2404031604528427,0.4827360212802887,0.2336616963148117,0.5349698066711426,0.18113386631011963,0.40853676199913025,0.206638365983963,0.31984275579452515,0.2282334417104721,0.2819371223449707,0.24837642908096313,0.246104434132576,0
0.1951228827238083,0.667367696762085,0.15843796730041504,0.5804128050804138,0.14415240287780762,0.4757078289985657,0.13428661227226257,0.3923036456108093,0.11852966994047165,0.3398962616920471,0.1817948818206787,0.39820289611816406,0.20507575571537018,0.286173015832901,0.22180165350437164,0.22537319362163544,0.23699785768985748,0.1798887401819229,0.2187543511390686,0.4010898172855377,0.24126602709293365,0.39283287525177,0.2326340526342392,0.43769609928131104,0.22007814049720764,0.4688471257686615,0.25501763820648193,0.43355217576026917,0.26479604840278625,0.424495667219162,0.25701531767845154,0.4644545912742615,0.24498513340950012,0.49511560797691345,0.28764188289642334,0.4716106951236725,0.305280864238739,0.42263489961624146,0.30741453170776367,0.42496854066848755,0.30188465118408203,0.4345109164714813,0
0.21134799718856812,0.6813051700592041,0.1664002239704132,0.5959975123405457,0.14680910110473633,0.48478639125823975,0.13494521379470825,0.39642736315727234,0.11604176461696625,0.3421550691127777,0.18554291129112244,0.4163411557674408,0.20969484746456146,0.2948085367679596,0.22478044033050537,0.22751623392105103,0.2376452535390854,0.17673921585083008,0.22526806592941284,0.4178081750869751,0.24536193907260895,0.4037781357765198,0.23863829672336578,0.44885313510894775,0.2288149744272232,0.48048490285873413,0.2637889087200165,0.4467868208885193,0.2732369899749756,0.4331202805042267,0.26885825395584106,0.47339579463005066,0.25989991426467896,0.5033372640609741,0.2990421950817108,0.48040714859962463,0.31009191274642944,0.4238550364971161,0.312468558549881,0.4207436144351959,0.30910924077033997,0.42447713017463684,0
0.20572352409362793,0.6319983005523682,0.2507331073284149,0.5889486074447632,0.27555087208747864,0.5028489232063293,0.2875159680843353,0.4465986490249634,0.2968985438346863,0.3989415168762207,0.24146050214767456,0.4027891457080841,0.25163233280181885,0.30740225315093994,0.2582539916038513,0.2489873170852661,0.2664629817008972,0.19927452504634857,0.21930162608623505,0.4008871614933014,0.27269986271858215,0.3664679527282715,0.2744602859020233,0.4480843245983124,0.26494649052619934,0.510309100151062,0.19997459650039673,0.40437009930610657,0.2595914900302887,0.38643237948417664,0.2599690854549408,0.47213220596313477,0.24927639961242676,0.5310970544815063,0.1832708716392517,0.41182535886764526,0.22093138098716736,0.3431977927684784,0.25122374296188354,0.3195776045322418,0.27732405066490173,0.3009665906429291,0
0.21958698332309723,0.6498597264289856,0.24956859648227692,0.5615392327308655,0.2672211229801178,0.4836997091770172,0.292668879032135,0.44876042008399963,0.3101191222667694,0.4307478070259094,0.22490736842155457,0.3876085877418518,0.25004440546035767,0.27665382623672485,0.26456117630004883,0.2067805379629135,0.2753351032733917,0.14932957291603088,0.22562465071678162,0.4067421555519104,0.2960340678691864,0.3871808648109436,0.29996854066848755,0.44740551710128784,0.2899685502052307,0.47576597332954407,0.23952049016952515,0.4434911608695984,0.3101171851158142,0.4179174304008484,0.3065307140350342,0.4722961187362671,0.29174378514289856,0.5027921199798584,0.2636398375034332,0.47755762934684753,0.31266269087791443,0.41003963351249695,0.3425102233886719,0.3831254541873932,0.3669525682926178,0.35657066106796265,0
0.6914018988609314,0.6852173805236816,0.6205748319625854,0.6885624527931213,0.5444588661193848,0.6238237023353577,0.4962255358695984,0.5655812621116638,0.4545234441757202,0.5418049097061157,0.5608123540878296,0.46274811029434204,0.5177298784255981,0.34297820925712585,0.4963981509208679,0.276752769947052,0.47787225246429443,0.21230562031269073,0.6015651226043701,0.43599411845207214,0.5871437788009644,0.392426997423172,0.6070747971534729,0.4954928159713745,0.6195942163467407,0.5628595352172852,0.6472151875495911,0.42339619994163513,0.6377572417259216,0.36214542388916016,0.6484081745147705,0.4619680643081665,0.6524521112442017,0.5330512523651123,0.6935418844223022,0.4201206862926483,0.6902981996536255,0.31791284680366516,0.6843669414520264,0.2567831873893738,0.6746561527252197,0.19237835705280304,0
0.19273878633975983,0.6410543322563171,0.160577654838562,0.5478525161743164,0.15255144238471985,0.4444575905799866,0.14574706554412842,0.3698110580444336,0.13034766912460327,0.3292519450187683,0.19020497798919678,0.3772023916244507,0.21993619203567505,0.2818807065486908,0.23923777043819427,0.2298610955476761,0.25532257556915283,0.19244006276130676,0.22770008444786072,0.3820781409740448,0.25139838457107544,0.3888871967792511,0.24206286668777466,0.4321597218513489,0.22748278081417084,0.46148785948753357,0.26337572932243347,0.41665583848953247,0.2743535041809082,0.4230772852897644,0.26544779539108276,0.4614208936691284,0.25210070610046387,0.4877772033214569,0.29453831911087036,0.4564320743083954,0.30914366245269775,0.43306928873062134,0.3077123761177063,0.4465133845806122,0.29893675446510315,0.46158674359321594,0
0.1774803102016449,0.6065049171447754,0.25075873732566833,0.6038533449172974,0.3016909062862396,0.5413069128990173,0.3365486264228821,0.4975621998310089,0.36972135305404663,0.47092583775520325,0.27953246235847473,0.4421888589859009,0.30820974707603455,0.3658948540687561,0.32436317205429077,0.3061720132827759,0.33702608942985535,0.2602802813053131,0.245322123169899,0.43236061930656433,0.2681380808353424,0.3755359649658203,0.2583274841308594,0.44467782974243164,0.2458009123802185,0.510875940322876,0.21263401210308075,0.4237198233604431,0.2308604121208191,0.3961848318576813,0.2272779643535614,0.47447383403778076,0.22284069657325745,0.5251826047897339,0.18104150891304016,0.40485817193984985,0.20106112957000732,0.3192421793937683,0.21266520023345947,0.27412816882133484,0.22881172597408295,0.22415849566459656,0
0.14922434091567993,0.7217187285423279,0.11851365119218826,0.6411473751068115,0.08665305376052856,0.5079590678215027,0.08214015513658524,0.3875119984149933,0.05025545507669449,0.31665974855422974,0.10693366825580597,0.4675154983997345,0.1243147924542427,0.3169640302658081,0.13847976922988892,0.22487607598304749,0.14888527989387512,0.15258190035820007,0.14250820875167847,0.497734397649765,0.2016921192407608,0.4088902771472931,0.19716481864452362,0.4858519732952118,0.1810760796070099,0.5153553485870361,0.18177364766597748,0.5343030691146851,0.24400916695594788,0.46913671493530273,0.23443603515625,0.5285358428955078,0.21196287870407104,0.5669256448745728,0.22624404728412628,0.5619531869888306,0.2611256241798401,0.45988917350769043,0.283385306596756,0.4048231840133667,0.30148845911026,0.34903180599212646,0
0.16872738301753998,0.6660507917404175,0.22342553734779358,0.564388632774353,0.2345610409975052,0.46519479155540466,0.2443748414516449,0.3971731960773468,0.24966998398303986,0.34010589122772217,0.15819604694843292,0.38775449991226196,0.18922632932662964,0.27972128987312317,0.20328804850578308,0.20798546075820923,0.21210020780563354,0.1474536955356598,0.15000340342521667,0.4050678610801697,0.22831042110919952,0.35982006788253784,0.23840168118476868,0.43116456270217896,0.23320633172988892,0.4733653962612152,0.15980437397956848,0.4339051842689514,0.24198302626609802,0.3981437683105469,0.24152490496635437,0.4661586880683899,0.22662317752838135,0.5098609924316406,0.1806885153055191,0.4670691192150116,0.23580008745193481,0.39341026544570923,0.26330801844596863,0.3611726760864258,0.2824762165546417,0.3325006365776062,0
0.15885214507579803,0.6277466416358948,0.23538321256637573,0.615302324295044,0.29041093587875366,0.5607921481132507,0.3267774283885956,0.5109050273895264,0.35795310139656067,0.4774101972579956,0.26595890522003174,0.4671255648136139,0.2932620644569397,0.3968026638031006,0.30587953329086304,0.3370596468448639,0.3146035671234131,0.29161620140075684,0.23021435737609863,0.4557708501815796,0.24646541476249695,0.3878636062145233,0.23467983305454254,0.4574696719646454,0.22365036606788635,0.5235934257507324,0.19390472769737244,0.44655662775039673,0.20311607420444489,0.4069061279296875,0.19947990775108337,0.48571115732192993,0.19764626026153564,0.5409772992134094,0.15953552722930908,0.43233001232147217,0.173942431807518,0.3452635109424591,0.1811659336090088,0.2975563108921051,0.1932043880224228,0.2420874983072281,0
0.1942274272441864,0.6319505572319031,0.1654120236635208,0.5437302589416504,0.1590074598789215,0.44831085205078125,0.15580478310585022,0.3749581277370453,0.1418522596359253,0.3295649588108063,0.19819289445877075,0.37663137912750244,0.22837767004966736,0.28522419929504395,0.24850434064865112,0.23771685361862183,0.26564157009124756,0.20492489635944366,0.23405686020851135,0.3851696252822876,0.25785529613494873,0.3965199887752533,0.24735428392887115,0.4366907477378845,0.2325868010520935,0.4627210795879364,0.2664538025856018,0.4242212772369385,0.27831968665122986,0.4320036768913269,0.2682861387729645,0.46796396374702454,0.25297293066978455,0.49275174736976624,0.29408925771713257,0.46969616413116455,0.3167817294597626,0.440618634223938,0.32363417744636536,0.4381624758243561,0.3204677104949951,0.4391842782497406,0
0.634895920753479,0.6647963523864746,0.5680720806121826,0.67717444896698,0.4911721348762512,0.6126716136932373,0.44439825415611267,0.5530391931533813,0.4053075909614563,0.5341740846633911,0.5058413147926331,0.453824520111084,0.4607582986354828,0.33928894996643066,0.43579235672950745,0.26861798763275146,0.4151190519332886,0.20558777451515198,0.5439618229866028,0.4243748188018799,0.5220906138420105,0.3787533640861511,0.5412047505378723,0.4815232753753662,0.5578815937042236,0.5531447529792786,0.5887709856033325,0.40750500559806824,0.5712405443191528,0.34989628195762634,0.5804672241210938,0.45124974846839905,0.5865134596824646,0.5267977714538574,0.6353558897972107,0.40005242824554443,0.626120388507843,0.2959740459918976,0.6170313954353333,0.23262466490268707,0.6048274040222168,0.16681212186813354,0
0.6087180972099304,0.6491111516952515,0.5651100873947144,0.6304755210876465,0.5205488801002502,0.5477255582809448,0.49923938512802124,0.48508545756340027,0.4828205704689026,0.4498215615749359,0.5372498631477356,0.43446359038352966,0.5044752955436707,0.3348982632160187,0.4825068712234497,0.28242236375808716,0.46479809284210205,0.23777364194393158,0.5598862171173096,0.4252780079841614,0.5086653232574463,0.420253723859787,0.5138942003250122,0.5110241174697876,0.532142162322998,0.5638310313224792,0.5846527218818665,0.4316210448741913,0.5367822647094727,0.41622281074523926,0.5400356650352478,0.5001280903816223,0.5542564392089844,0.550877571105957,0.6112824082374573,0.4404158890247345,0.5924698710441589,0.36120107769966125,0.5687456130981445,0.32621896266937256,0.5482327342033386,0.29615989327430725,0
0.6609602570533752,0.6102157235145569,0.6960785984992981,0.5237510800361633,0.7258448600769043,0.4130151867866516,0.7433575987815857,0.32330697774887085,0.7738595008850098,0.26503264904022217,0.6846127510070801,0.33614903688430786,0.6590054631233215,0.19714537262916565,0.6402468085289001,0.11486071348190308,0.6265442371368408,0.054717451333999634,0.6445712447166443,0.35550978779792786,0.5998505353927612,0.29448264837265015,0.6049047112464905,0.3557544946670532,0.6181962490081787,0.3886634111404419,0.6057437658309937,0.3945527970790863,0.5622768998146057,0.3288761377334595,0.5682886242866516,0.37655773758888245,0.5869491100311279,0.4142489433288574,0.5660855174064636,0.43989843130111694,0.5330683588981628,0.3500036895275116,0.5146244168281555,0.3069761395454407,0.504831075668335,0.2647086977958679,0
0.5911336541175842,0.6516653895378113,0.6357724666595459,0.5503655076026917,0.6559587717056274,0.44859617948532104,0.6756056547164917,0.3573450744152069,0.7021470665931702,0.2959386110305786,0.6060854196548462,0.38172224164009094,0.578696608543396,0.24535134434700012,0.5592404007911682,0.16753332316875458,0.5427497625350952,0.11064496636390686,0.559292197227478,0.4014929533004761,0.5431863069534302,0.3398643136024475,0.5535140037536621,0.38627201318740845,0.5624389052391052,0.4282676577568054,0.5209957957267761,0.44406405091285706,0.5089836716651917,0.3812277913093567,0.5215838551521301,0.41627588868141174,0.5311617255210876,0.4502168297767639,0.490267276763916,0.4908656179904938,0.45440465211868286,0.4057297706604004,0.44401195645332336,0.36509135365486145,0.4378405213356018,0.3264867067337036,0
0.6609557867050171,0.6580787301063538,0.6417036652565002,0.5747879147529602,0.6135951280593872,0.5002021789550781,0.5827605128288269,0.461948037147522,0.554526150226593,0.4455375671386719,0.619778573513031,0.4066850244998932,0.5708614587783813,0.31946390867233276,0.5433430671691895,0.2668750286102295,0.5214224457740784,0.22162826359272003,0.6225752830505371,0.41929322481155396,0.5421435236930847,0.43181896209716797,0.5447731018066406,0.49584975838661194,0.5611073970794678,0.5297736525535583,0.6150527596473694,0.4552956223487854,0.5396304726600647,0.4569762647151947,0.543229877948761,0.5177896618843079,0.5583959817886353,0.5536149740219116,0.6008065938949585,0.49599581956863403,0.5475468635559082,0.4394994378089905,0.5137836933135986,0.4152027666568756,0.4865870773792267,0.39026427268981934,0
0.6650213599205017,0.6529062986373901,0.6808197498321533,0.5713728666305542,0.6884124875068665,0.46200716495513916,0.6887816190719604,0.3729129135608673,0.7110103964805603,0.31733188033103943,0.6623610258102417,0.4027141332626343,0.6189616918563843,0.2939015328884125,0.591892659664154,0.2321850210428238,0.572526216506958,0.18144014477729797,0.6421508193016052,0.4292268753051758,0.5729214549064636,0.40550556778907776,0.582949697971344,0.4710331857204437,0.6017100214958191,0.48897501826286316,0.6147376894950867,0.4659813344478607,0.5507648587226868,0.44405463337898254,0.5607618689537048,0.4996824562549591,0.5834593176841736,0.5245280265808105,0.5817605257034302,0.5064798593521118,0.5386717319488525,0.43773457407951355,0.5086797475814819,0.40638813376426697,0.48456549644470215,0.3686905801296234,0
0.660961925983429,0.6607500910758972,0.6651078462600708,0.5798743963241577,0.6629142761230469,0.4847548007965088,0.6553907990455627,0.40728649497032166,0.6717976927757263,0.3518632650375366,0.6430951356887817,0.415459007024765,0.5991471409797668,0.30986765027046204,0.5749585032463074,0.24966642260551453,0.5554956197738647,0.1969909518957138,0.6333776116371155,0.4374762177467346,0.558997631072998,0.4225981831550598,0.564329206943512,0.48270183801651,0.5798854827880859,0.5021849274635315,0.6149649620056152,0.47661617398262024,0.5442758202552795,0.45404326915740967,0.5467404723167419,0.50719153881073,0.56334388256073,0.5331177711486816,0.5896502733230591,0.5227970480918884,0.5377407670021057,0.44476062059402466,0.5052229166030884,0.4122343361377716,0.47998112440109253,0.3752685487270355,0
0.6733342409133911,0.676760196685791,0.6065062284469604,0.6828140616416931,0.5362088680267334,0.6188708543777466,0.4921582341194153,0.5647462606430054,0.4550870656967163,0.5479508638381958,0.5525986552238464,0.47311270236968994,0.5116810202598572,0.3633120357990265,0.49043548107147217,0.30047690868377686,0.47241783142089844,0.24204540252685547,0.5893765091896057,0.44747111201286316,0.5739645957946777,0.40771597623825073,0.5912147760391235,0.5020788908004761,0.6031852960586548,0.5624022483825684,0.6309783458709717,0.434439092874527,0.6218240261077881,0.3822750747203827,0.6284970641136169,0.4729421138763428,0.6295598149299622,0.5367959141731262,0.6740082502365112,0.4300408363342285,0.6701263785362244,0.3326571583747864,0.6635384559631348,0.27672168612480164,0.6525588035583496,0.21896372735500336,0
0.6298038959503174,0.6637395024299622,0.5730013251304626,0.6739369630813599,0.5082869529724121,0.6152288913726807,0.4692051112651825,0.5661249756813049,0.43405669927597046,0.5525522828102112,0.5165797472000122,0.4773385226726532,0.4766172468662262,0.37852078676223755,0.45731860399246216,0.317531019449234,0.4403429925441742,0.26354581117630005,0.549692690372467,0.4513591527938843,0.5250177979469299,0.4163738787174225,0.5428580045700073,0.504040002822876,0.5597658753395081,0.5634334683418274,0.5874390602111816,0.4365871250629425,0.5681009292602539,0.3876016139984131,0.5725974440574646,0.4719271957874298,0.577335774898529,0.5333431959152222,0.6265106201171875,0.427257239818573,0.6185709238052368,0.3380028009414673,0.6070936322212219,0.2848714590072632,0.5932489633560181,0.23072533309459686,0
0.7544969320297241,0.6366098523139954,0.7020787000656128,0.6393110752105713,0.6438472270965576,0.563233494758606,0.6121196150779724,0.5043911337852478,0.5834658145904541,0.47751563787460327,0.6693317294120789,0.4435957670211792,0.6393313407897949,0.3503131866455078,0.622107982635498,0.29109811782836914,0.6075215339660645,0.24087075889110565,0.7014898657798767,0.42733967304229736,0.6790441274642944,0.39528772234916687,0.6854770183563232,0.4815511405467987,0.6957309246063232,0.5459397435188293,0.7375575304031372,0.4239197373390198,0.7155916094779968,0.3853582739830017,0.7129282355308533,0.4662736654281616,0.7152769565582275,0.5287548303604126,0.77414870262146,0.4265575110912323,0.7723546624183655,0.34511563181877136,0.7601245045661926,0.29709404706954956,0.7449123859405518,0.25072720646858215,0
